itemid,datasetid,fold,hasbird
40cbce53-d090-4aaa-825a.wav,,5,1
9c894244-6d8b-4cbc-aefd.wav,,5,1
0718930d-7565-4961-976b.wav,,5,1
bc64edda-cd48-48ff-8185.wav,,5,1
c1cedbe7-f1cc-4398-8253.wav,,5,0
5ea538d7-d386-4e59-bb1c.wav,,5,1
5af9bd96-453e-49aa-8b7f.wav,,5,1
c17fe23d-6821-49a9-abc9.wav,,5,1
1baf099e-8eb5-4748-925c.wav,,5,0
0edc9c3c-7b69-4a5c-91b5.wav,,5,1
a5a19e49-c3d7-4885-9f57.wav,,5,1
d793d105-c691-4b0d-b7d0.wav,,5,0
d234de36-b6b6-4b20-a1dc.wav,,5,0
e4aedb4d-f595-416c-95fd.wav,,5,0
b5ae142a-dc82-4606-8097.wav,,5,1
3c79f47e-458c-4172-8fa2.wav,,5,1
6f486d16-c6c4-4acb-8e79.wav,,5,1
3c446604-f7b2-483e-86e0.wav,,5,1
7360fdd4-d437-4ba9-b4e1.wav,,5,0
d4f800f0-f981-444b-b2e6.wav,,5,1
0a42af88-f61a-4504-9ba2.wav,,5,1
55af7b66-8359-4e11-a620.wav,,5,1
e1c356c3-86ba-42bb-81e1.wav,,5,1
b06f0db8-f909-4196-9939.wav,,5,1
d554d6ce-f491-4b3a-9ef8.wav,,5,1
bee570e2-cb3c-47b7-bbe2.wav,,5,0
70cc9615-86f6-4312-962b.wav,,5,1
494c80c0-8a9f-429a-8ddf.wav,,5,1
bca6f651-b5fa-451d-8d28.wav,,5,1
8ab7741e-9fa3-4e53-858c.wav,,5,1
03649d48-bacc-4483-a147.wav,,5,1
9651c0de-c7e1-4e05-8905.wav,,5,0
81ce35b7-3132-4915-97a1.wav,,5,1
55654ad2-43aa-4a0d-9e3e.wav,,5,1
fd1512d5-4b16-4a6a-9520.wav,,5,0
14f4bede-1dab-44e3-8e58.wav,,5,1
5f8f2dcf-86b7-4472-8c8e.wav,,5,1
3bfb5735-98bf-4fdd-a4aa.wav,,5,1
23f0fc74-cdf2-4a56-9a53.wav,,5,1
5c0efed7-1cdc-4d33-b399.wav,,5,1
e02af41a-5c99-451e-86bf.wav,,5,1
f8a2ed17-823e-4e93-bdeb.wav,,5,0
062e32f5-458f-40bf-8f76.wav,,5,0
631c25e7-fe93-42f5-a11b.wav,,5,1
70d731fd-6b29-4d02-b829.wav,,5,1
342f8628-d577-48b5-8ea3.wav,,5,1
dc77135a-ca5f-43f1-800f.wav,,5,1
14e31f91-ab65-4e99-b7f6.wav,,5,1
e1cbc06a-0bb3-4ff0-95df.wav,,5,1
185af2a6-d66c-4048-aa19.wav,,5,1
0dc70bfd-3633-4d35-ab74.wav,,5,0
f4b8d935-8084-4d42-9fab.wav,,5,1
0726eaff-c209-4677-b66b.wav,,5,0
c9cf81d7-bce4-4852-8592.wav,,5,1
50c948c0-a6dc-4f1a-87c5.wav,,5,1
c79f9e65-fad2-4efe-b288.wav,,5,1
f06e0d9f-cbd2-4e92-8751.wav,,5,1
c9cb822b-7fa0-4401-8933.wav,,5,1
f6b169e0-8c04-413c-95d4.wav,,5,0
edb96552-4515-4321-9dad.wav,,5,1
6a4f0b89-d036-4547-83a9.wav,,5,1
3692975f-2927-4fbe-92ab.wav,,5,1
6d7a82dd-c11f-4dbe-8307.wav,,5,0
45f7d49f-d5e1-44a8-9bf5.wav,,5,1
b9bef959-f978-4a5a-9eeb.wav,,5,1
37a2c4c3-5188-4df3-b460.wav,,5,1
997f9a93-de75-49e1-a900.wav,,5,1
6782dd43-1805-4f02-ae5d.wav,,5,1
aef86037-f5ea-48cc-9b67.wav,,5,1
07c1a691-f193-4757-934d.wav,,5,1
8443e74c-bd37-4831-8bfe.wav,,5,1
2527c710-ab01-4987-b364.wav,,5,1
513b6880-2984-4ca3-8bad.wav,,5,0
2af8edda-1bfd-4858-aa0b.wav,,5,1
b67e9d62-0ef9-453b-98eb.wav,,5,1
6e3c0205-9b55-4688-81ab.wav,,5,0
0dca3b63-1cfb-4ae1-8113.wav,,5,1
36352484-0633-498f-9a98.wav,,5,1
ffe99b6c-21ec-4f80-b65d.wav,,5,1
27de8224-3a01-4d4a-a5e7.wav,,5,1
77e8ff76-0653-4478-bcdc.wav,,5,1
5c461542-a240-4a16-8bef.wav,,5,1
5bd31c75-cb71-4a7c-90fc.wav,,5,0
178de055-9dba-400b-a0fa.wav,,5,0
f712aae5-3690-4a29-aecd.wav,,5,1
35c6e782-681e-4abc-9abb.wav,,5,1
e35d931c-92ed-4b1c-a5e3.wav,,5,1
5d023497-a43e-4d3f-bd7a.wav,,5,0
b0861bae-7eeb-4bc6-885a.wav,,5,1
d0b669f8-199b-4b88-a686.wav,,5,1
fd3dd16a-6d45-41ff-9302.wav,,5,1
1006d6c7-7d31-415f-8059.wav,,5,1
bfd81887-e0ea-47bb-8056.wav,,5,1
425e66a6-837e-4fc3-ac1d.wav,,5,0
0d6e09ad-1412-4259-9949.wav,,5,1
e8181b97-247e-41c8-a974.wav,,5,0
46552071-0b06-4edb-8b15.wav,,5,1
65a2cd02-7138-472f-b24c.wav,,5,0
5fb103bd-e0f2-40d9-89c2.wav,,5,1
8068beb9-1ce4-4e28-a9bc.wav,,5,1
2366d1eb-6245-4f5c-846a.wav,,5,1
f49c50db-0b1a-457d-81bf.wav,,5,1
e5f15c55-b0c5-4fc7-83af.wav,,5,1
0ff4e254-d23c-4155-9bce.wav,,5,1
71b7e21b-16ed-4924-a35f.wav,,5,1
8fd2d642-4179-428c-9b61.wav,,5,0
8c6168ce-2dd2-4d21-ba61.wav,,5,1
a1ffe17a-0744-4e58-b612.wav,,5,1
3e7906d8-523a-40b2-82a0.wav,,5,0
c9f23bfa-52e0-42e4-afea.wav,,5,1
529b32a3-28f8-40cb-96d4.wav,,5,1
081f36a2-3ece-4999-bf1c.wav,,5,1
37090efe-f7e1-4457-8040.wav,,5,1
5f386eca-1950-4a46-a846.wav,,5,1
33424251-a476-458f-bc40.wav,,5,1
3e2b7dad-72f2-4995-b0a8.wav,,5,1
3484a250-953c-4c52-b320.wav,,5,1
fcb4fb82-7976-4a46-bee8.wav,,5,1
9d55747c-4112-4c07-b75f.wav,,5,1
3e281c19-8f0c-42cf-9037.wav,,5,1
c4072d37-f5d8-4899-a2ae.wav,,5,1
3e2e6da7-ee94-42e7-8ccb.wav,,5,1
f29b72af-15e0-4a3e-8522.wav,,5,0
5309adb2-51c4-49a9-879d.wav,,5,0
3d2fc4dd-890a-4d3c-893e.wav,,5,1
54b957ac-f8dc-4699-9acb.wav,,5,0
9d43949b-6717-4110-925f.wav,,5,1
0a160dd5-9c7e-4e2f-8bd7.wav,,5,1
f6ec11df-81f9-41d2-b1b2.wav,,5,0
bef4202e-31e2-4b6e-b577.wav,,5,0
0e06915c-bad0-4089-a8e8.wav,,5,1
7702a2f0-957a-4c42-9a6b.wav,,5,1
7004483e-6a5a-4c0c-b981.wav,,5,1
682baee6-f7e2-4471-bea6.wav,,5,0
96626ba5-c482-483c-a5de.wav,,5,1
dab6af34-58e6-4e91-a20f.wav,,5,0
e348e3a9-644f-4cb4-ac8c.wav,,5,1
4dcfa58d-e5aa-4baf-a180.wav,,5,1
61741170-3689-471d-bffc.wav,,5,1
f2e7217c-c35b-4775-99b2.wav,,5,1
ce89f36d-9911-4d58-b7bd.wav,,5,1
7db0c657-2ff0-4052-89a8.wav,,5,1
e2832f59-bfc9-44d4-8b4b.wav,,5,1
be70c18d-7f01-4e59-8993.wav,,5,1
e33b3948-bcea-4061-8588.wav,,5,0
a47c81cf-82ba-45ee-970a.wav,,5,1
15a5b308-dc7f-481e-9216.wav,,5,1
7ec97968-1524-4f81-8479.wav,,5,0
e2c63137-6a4b-4727-9270.wav,,5,1
5ac5bec4-6a9c-4dea-9174.wav,,5,1
20403c08-5d4f-43ae-a9e3.wav,,5,1
4200deec-b356-494e-a189.wav,,5,1
d58875da-a17e-490e-a3c9.wav,,5,0
7b1d55df-1940-4053-8be9.wav,,5,1
6668e69a-b69c-49fc-9f0f.wav,,5,1
db5eadaa-9a1d-4208-a241.wav,,5,1
657740de-8023-45d2-bcbc.wav,,5,1
fe60d1d6-a9bb-48c1-807a.wav,,5,1
ef7840e0-79c3-4a95-ad3b.wav,,5,1
51beaa05-962a-4a9b-ad58.wav,,5,1
b61527e6-a5dd-4ff0-a1ca.wav,,5,1
c32dde45-e525-4b70-bf59.wav,,5,1
7c9c3f17-68b4-406f-9ecb.wav,,5,0
8012b284-7b43-4741-88ea.wav,,5,0
7cf57df6-9ef2-47cd-8e2c.wav,,5,1
e4a5e2c4-4d57-482f-b4f7.wav,,5,0
947e4892-38d4-4782-a2fa.wav,,5,1
135bfe5b-5349-4187-9b63.wav,,5,1
114cd9c0-9d5a-4a00-ba37.wav,,5,1
e5f2eca5-7299-4cd5-8c6e.wav,,5,1
371a1c34-4de8-448b-8093.wav,,5,0
ab902613-8f2f-4bb5-8611.wav,,5,1
ada29a90-bcb9-4c28-be69.wav,,5,1
0e6720f7-9444-42f9-bdc5.wav,,5,1
0ec7fa89-aef7-458c-ae80.wav,,5,1
69713f1d-22a2-40fe-ac9f.wav,,5,0
387aa3d4-5bd4-4bcf-8562.wav,,5,1
52deb5c3-b9c6-40b3-a6d4.wav,,5,1
8fa1cf72-028e-4d00-a039.wav,,5,1
be93cef3-8629-43c2-9236.wav,,5,1
27472859-dae4-4001-b887.wav,,5,0
e1a53f98-58d1-424a-a78b.wav,,5,0
a8633d89-4a8d-4df1-af41.wav,,5,1
f6101853-41b5-4540-8667.wav,,5,1
29cfccfa-76fc-42ff-850f.wav,,5,0
8ff7a875-7835-41ea-9ff0.wav,,5,0
f40473c1-cc30-462a-9c92.wav,,5,1
7415be5b-d116-4596-8b46.wav,,5,1
16692052-caaa-4a44-b215.wav,,5,1
5ec24c60-5381-4d55-b94e.wav,,5,1
ae94d927-5bc5-4b57-8bd9.wav,,5,1
a54edfb5-92b4-4bff-9a9c.wav,,5,0
2602fe9d-d6bf-4e97-a8db.wav,,5,1
ccb782cd-915b-4779-9e62.wav,,5,1
2e6ed005-095d-4880-9643.wav,,5,1
a1698ad2-a1ec-43f1-bfff.wav,,5,1
3f4ff1dc-404a-4e92-838d.wav,,5,1
3f0827ed-084a-4c06-93a5.wav,,5,1
7b341470-5860-4a83-84cb.wav,,5,1
6179329b-bbdd-49ec-883f.wav,,5,1
ccfae44d-93ad-4bb6-aabe.wav,,5,0
45257f3f-cd5e-4e2c-9ac6.wav,,5,0
fd7b75da-86a0-40a5-83d7.wav,,5,1
d5263afb-70a4-4f5b-9562.wav,,5,0
7be74606-8cf5-4bf3-ae60.wav,,5,1
5026f0d9-b829-4fcd-8f03.wav,,5,0
0835c9c9-017c-49df-b09c.wav,,5,1
3b1624cc-df76-4917-bc0f.wav,,5,1
1a6a414e-edda-49f9-aad0.wav,,5,1
b468f04d-342e-4e92-8a62.wav,,5,1
f6cd45a0-ebe2-4c7e-93e0.wav,,5,1
cb7f1d61-738d-45c6-9f5e.wav,,5,1
a77ea719-0ad9-476f-87d0.wav,,5,0
52368ba9-eb5a-4990-925c.wav,,5,1
7a931d76-03fb-46dc-a2f9.wav,,5,1
d02771e1-9f96-411d-b8b0.wav,,5,1
f412add2-5867-4ec1-b9a2.wav,,5,1
4968b9e1-30b5-406f-9261.wav,,5,1
aa23a0c9-6a64-4f5a-9bf2.wav,,5,1
9eb3b4c3-c0f1-4a28-8fc3.wav,,5,0
2032feeb-ae5a-4420-9fce.wav,,5,1
e1a6b9d0-1a13-44cd-b148.wav,,5,1
95faec22-0475-4def-bb12.wav,,5,0
89f27f14-a9d4-4e47-a5a8.wav,,5,1
3ae47977-c9e4-4035-b729.wav,,5,1
5cfae0db-6a29-4943-a37c.wav,,5,1
c95f9735-9560-4d51-8a11.wav,,5,0
6c629f88-be0f-43c9-bff2.wav,,5,1
346b2baa-7c02-4058-a3f5.wav,,5,1
3c065034-ffbd-408d-8cfc.wav,,5,1
ec0a5a97-4cda-402e-ad10.wav,,5,1
b7811e19-ddb2-4014-b024.wav,,5,0
2847a8f1-13eb-420f-9769.wav,,5,1
8e634ca4-23eb-4c24-be22.wav,,5,1
74c38d17-0305-4fdc-a2ef.wav,,5,1
ba470378-8d1f-48ae-a754.wav,,5,1
25a4dbe2-bcc4-4f24-af03.wav,,5,1
37cab4d6-2233-451b-b484.wav,,5,1
59a946a8-3385-4060-8a7c.wav,,5,1
245ae2ba-7f12-4367-aa2d.wav,,5,0
6c325ba7-4ff7-4c23-a751.wav,,5,0
d4977561-ceae-48d3-9f11.wav,,5,1
5b7a914c-a29e-410c-8c73.wav,,5,1
dce9f3f7-dc48-41d5-b302.wav,,5,1
afc7b0b0-31e5-4bea-a2d2.wav,,5,1
a27abce5-3f87-4d49-a4f8.wav,,5,1
1560fb3d-b941-4874-a2df.wav,,5,1
6fd80779-b9b8-4a6d-940e.wav,,5,1
7d8ea09e-e222-43da-bffd.wav,,5,0
7fad17be-0c53-40bf-9ddd.wav,,5,1
de301d8c-e3ab-4a2c-a3e3.wav,,5,0
90f145db-f340-4943-94d0.wav,,5,1
87e2e422-01b8-4be1-b683.wav,,5,1
e0474721-fc1a-403e-9183.wav,,5,1
c14d1b79-a976-43d7-950b.wav,,5,1
76ff6ba8-0c00-43b3-8392.wav,,5,1
1ab6b64f-8210-4752-a9f9.wav,,5,1
bc8445a0-1b28-4399-bb63.wav,,5,1
672e8480-2a37-4547-bd1c.wav,,5,1
8330b947-87b4-4767-b459.wav,,5,1
6dedf233-2fd1-4e02-afec.wav,,5,1
02a77b7a-e242-4e4c-978b.wav,,5,1
cee61b9e-a56d-4d31-b57e.wav,,5,1
669998c4-fc1a-483c-8121.wav,,5,0
0535f845-5455-44a8-901a.wav,,5,0
dfe7ba3b-58ca-42fe-9a9e.wav,,5,1
440c5ad0-1ab1-4624-b04d.wav,,5,0
6b8fdabe-458b-49d1-b9f8.wav,,5,0
55e45675-794e-4e74-893d.wav,,5,1
4f9dd414-ba50-4928-8143.wav,,5,1
323edd4b-486e-4803-b3ca.wav,,5,1
3c39871d-16c2-427f-8103.wav,,5,1
e9f165f2-630a-4de8-b2b0.wav,,5,0
b4cdc05e-6c5e-4144-9244.wav,,5,1
b78c4c62-1893-49dc-8aec.wav,,5,1
2ab7538c-e8cc-494b-b16b.wav,,5,1
b73369b5-ce0b-484f-bf38.wav,,5,1
29cfab8c-f4c4-4c2d-a7f4.wav,,5,0
f48f1285-6cd8-4885-a659.wav,,5,0
87c5a6ad-2692-4942-bd0e.wav,,5,1
eb5a9baa-762f-4b7f-916e.wav,,5,1
b76d063b-a6e8-48a3-8e75.wav,,5,1
55b88995-0291-4f6d-9879.wav,,5,1
e48c6a1a-0d6e-4cb8-ad6c.wav,,5,0
27b011c9-509b-4701-ae09.wav,,5,1
1d1bb98a-1fdb-4c96-ab59.wav,,5,1
7459f1d6-a3a7-4fb3-8d9d.wav,,5,1
d7739350-4c82-42d7-ae3f.wav,,5,1
01ac3ce1-1255-450b-bdda.wav,,5,1
88213e7b-6c6b-4e67-b918.wav,,5,1
31ea6623-5604-48d2-9a02.wav,,5,1
3ad0f266-412c-4265-bcf7.wav,,5,1
611a0289-c394-4fcd-ac04.wav,,5,1
30d4e71d-4bdc-4ed3-bbe7.wav,,5,1
b5e2f904-cd8b-49fe-8777.wav,,5,1
9e0a6dda-3246-4209-9fc5.wav,,5,1
13f8889c-9dae-4119-be5c.wav,,5,1
3ebab689-74af-4726-bc5e.wav,,5,1
4999975f-965b-436f-9be4.wav,,5,1
b255a8a3-1307-419b-a4bf.wav,,5,1
26cd8459-ed9d-46b2-bf60.wav,,5,1
9ec22bbc-da86-423a-a76d.wav,,5,1
75206513-4a2b-4496-b46f.wav,,5,0
7fa7488d-321c-4069-83d6.wav,,5,0
60964db5-53b9-4b94-973e.wav,,5,1
601d322c-a04f-4c68-ada5.wav,,5,1
7526eb73-73bb-4246-af19.wav,,5,1
c036197c-0321-4b43-9b32.wav,,5,1
4019b01d-1586-40d2-9f39.wav,,5,1
c84e1ca4-3386-4890-80a7.wav,,5,1
e194dd12-5fc2-4280-87d2.wav,,5,1
ea8a663b-8f83-45b7-83c1.wav,,5,1
384f1d5d-91a8-4344-9ade.wav,,5,1
45bdedb8-3596-4a53-a3eb.wav,,5,1
74f0b840-1701-4f02-be59.wav,,5,1
9b7e216d-8333-4261-af7d.wav,,5,1
785dcb29-50b6-4ad8-bbd7.wav,,5,1
c5e49bcd-b0b1-46ea-b403.wav,,5,1
d3626e14-5589-48e2-bd48.wav,,5,1
f4ff76ef-ebea-419e-9ea3.wav,,5,0
bada3853-c922-486c-970a.wav,,5,0
f2f45a46-c3e0-4b5e-853f.wav,,5,1
b8d25e1f-dc80-469a-ab9a.wav,,5,1
bcb9d84a-2277-4325-9447.wav,,5,1
aa97fad2-9ec2-46ce-b8de.wav,,5,1
e4f8b01c-2ebc-4f20-8f05.wav,,5,0
119fc914-c51e-48d3-abe6.wav,,5,1
bbf0364d-4b46-4510-9e83.wav,,5,1
299f26fe-070c-4dcf-b652.wav,,5,0
53689e3c-16b0-404a-958d.wav,,5,1
cf221532-bebc-4bbd-b887.wav,,5,1
62c8c839-5dd2-46eb-8c9b.wav,,5,0
bd441cb5-78b7-4e8c-9cb8.wav,,5,1
fea82f93-24cb-4e49-86c8.wav,,5,1
3dade199-d1fa-42e0-8628.wav,,5,1
849bea23-6e67-4cb2-a9f2.wav,,5,1
fdd3d964-b2cd-4cff-97c0.wav,,5,1
3d112e55-3843-4e8e-ac88.wav,,5,1
9733258b-683f-46a4-b387.wav,,5,1
2d913501-9c10-46c4-ace3.wav,,5,1
72aee4bb-585a-4f16-91d0.wav,,5,1
8b38f9ac-1205-4e9f-8875.wav,,5,1
66497cc2-4a59-4752-b2fc.wav,,5,1
4108a2ea-6ce3-420d-9e83.wav,,5,1
b4cb5788-37fc-4adc-9ba8.wav,,5,0
1ea68904-bf39-4838-9599.wav,,5,0
c9c8e813-dfdf-4889-9c6d.wav,,5,1
de97f440-4d8b-4aa6-8d56.wav,,5,1
85a35661-fe2a-43e1-a09a.wav,,5,1
765a1a53-c694-4820-9d8f.wav,,5,1
750894fa-89f2-4a5f-bef9.wav,,5,1
54087d89-427c-41be-b0ad.wav,,5,1
c6c4d210-7cd5-442e-b69b.wav,,5,0
c2a63014-19ce-4b97-b1de.wav,,5,0
4f5143fa-04c5-4f86-a6cc.wav,,5,1
7cda23e8-16dd-49b0-b3cd.wav,,5,1
0f06c10d-189b-4902-b399.wav,,5,1
2fdbc37a-4cba-471d-bff0.wav,,5,0
d3067fbe-df2d-4fd1-a757.wav,,5,1
f958b3ad-6d36-4239-9fa0.wav,,5,0
2750b48a-fc23-4a47-871e.wav,,5,1
665bd312-459e-484e-bef9.wav,,5,1
c2f14486-c418-44ab-bec8.wav,,5,1
2f350e41-4617-491e-b818.wav,,5,1
93a01b7e-275d-4d6a-ae7e.wav,,5,1
1056e2b2-3683-40d0-b2af.wav,,5,1
d04e7f5b-52ee-49d8-997b.wav,,5,1
bf66f259-cbc7-4886-978a.wav,,5,1
0349b135-dca1-4e45-b109.wav,,5,1
4b1f0408-a306-4a9f-88fc.wav,,5,1
59d855c8-b1be-49b6-8121.wav,,5,0
2eddd258-789a-4cf6-949f.wav,,5,1
2baa6aa8-d696-4e46-82e4.wav,,5,1
bedbe774-571f-436c-8786.wav,,5,1
cb760ea5-3e8f-486a-a5bb.wav,,5,1
22462a5f-146b-41ed-9634.wav,,5,1
9e8a2a62-12f3-4103-9329.wav,,5,1
c9180869-c7c2-4ccf-9aee.wav,,5,1
e0d259a1-0cb4-4afe-a699.wav,,5,1
f98225f9-e5c7-48df-8dfe.wav,,5,0
28928379-dafe-40f4-b609.wav,,5,0
6839e517-a7bd-4b3a-be30.wav,,5,1
eba795bc-7dac-4e9b-9483.wav,,5,1
9b80eb36-aa0e-4a0d-8b06.wav,,5,1
2d3c6223-e7d8-4c5e-9b40.wav,,5,1
eb644a06-c2e7-494c-bcf0.wav,,5,1
30fd2311-e9a7-4d3a-b9cd.wav,,5,1
96a2ca21-81bb-45d8-b783.wav,,5,1
54226a6c-4850-4d1c-b42a.wav,,5,1
bc48d79a-45ab-46b1-b332.wav,,5,0
044a2d33-bbe0-42df-9473.wav,,5,1
f8b527a3-1841-4645-ad9f.wav,,5,1
ef143291-91c6-44e7-995a.wav,,5,0
f5adde6b-de3e-4e45-9c0b.wav,,5,0
71f7c327-c7e8-44a0-b8b3.wav,,5,0
16aef9de-c7da-4b98-aeb9.wav,,5,1
6e1287e8-0793-451b-afd3.wav,,5,1
b4b1de30-e71a-4435-8e39.wav,,5,1
5694a073-0755-4186-aa7a.wav,,5,1
f867698a-a09b-4c9c-bb1c.wav,,5,1
abf873c4-04e0-42b4-aff0.wav,,5,1
cdea0103-aaa2-4009-aa17.wav,,5,0
2cd29ae9-fc5d-403e-8f81.wav,,5,1
4675dc7c-1eef-49c3-87db.wav,,5,1
4943c7f2-4d2d-4b9d-aff8.wav,,5,1
7bf92514-1c92-4966-b436.wav,,5,1
9602e838-fef5-496d-98ee.wav,,5,1
8572f273-c8c6-4b29-a776.wav,,5,1
23a32847-da08-40e0-b9c7.wav,,5,1
bf8ec9f3-f9ca-4157-8c5e.wav,,5,0
88f0c31f-fb95-46cc-945b.wav,,5,1
90e6b5db-ab92-4433-a0f1.wav,,5,1
9eeea0ba-bb70-4ca0-9532.wav,,5,1
084cd76d-ebad-4070-acb5.wav,,5,0
0b7533fa-9ae9-4572-b375.wav,,5,1
79c0f6ee-adc1-4219-b44c.wav,,5,1
cc7d988d-d3d7-4017-a29e.wav,,5,1
0d92b7b9-2d41-4975-841d.wav,,5,0
bc7eb57a-f665-498c-836a.wav,,5,0
ac2bd697-512e-47b9-88b1.wav,,5,1
2714590e-7ed7-4e82-8ed6.wav,,5,1
937dee4a-6d3c-4daf-84f7.wav,,5,1
df92194a-731c-4021-8196.wav,,5,0
2e6d86a1-ca84-49a8-83f5.wav,,5,1
3779b6af-9b19-499c-a029.wav,,5,1
c2635922-1f55-4f24-bb94.wav,,5,1
8e3dd866-4dfb-4436-88c5.wav,,5,1
05d5f34b-89f3-4a70-9a07.wav,,5,1
94e45495-595a-4aa8-844e.wav,,5,1
474d7bb5-8c0d-44d3-b4e5.wav,,5,1
7c81a766-8cd4-4257-92a9.wav,,5,1
4df75e6b-1214-4c8b-a89f.wav,,5,1
120e0d09-3f6d-4c36-90b7.wav,,5,1
6cad64e2-a10b-41c6-960d.wav,,5,1
92dc830e-5367-4801-8d95.wav,,5,1
3f5396ed-e031-42ac-b603.wav,,5,0
6a7637e2-a8e4-4752-8f3a.wav,,5,0
6a36a26d-7edd-484a-b238.wav,,5,1
7f01366b-df0b-474e-9996.wav,,5,1
d9027281-7e36-45ac-9502.wav,,5,0
75840869-7acc-41a1-ac2c.wav,,5,1
45f15568-cfc1-43bc-8a78.wav,,5,1
de7f3ddb-56ce-4b5d-afa7.wav,,5,1
1c7df876-d435-45bd-bde5.wav,,5,1
9c441778-d48c-43e3-bd5b.wav,,5,0
6cd44c7b-a549-4fe2-a5d6.wav,,5,1
27fcf076-0a70-4c8b-992d.wav,,5,0
ac941900-d00b-4995-9779.wav,,5,1
1aa9e093-4e3f-42cf-b5ce.wav,,5,1
36bb8df6-b58c-476f-85d2.wav,,5,1
0a9a74b9-18ec-4c35-9c59.wav,,5,1
45760b02-72f7-4ad2-aae5.wav,,5,1
24745ec2-cac7-4492-b15f.wav,,5,1
98b6b1a6-4a56-4366-b6f2.wav,,5,1
df77b3c0-cf71-4938-9973.wav,,5,1
1bb3abc1-a8d4-49b5-94f6.wav,,5,1
44c2814c-978c-4ac6-8d86.wav,,5,1
900675bf-80df-48f0-aff6.wav,,5,1
12455753-f018-4fbc-8eb5.wav,,5,1
16769ce9-6ff7-4445-8c66.wav,,5,1
7d6d8121-044f-4639-887b.wav,,5,0
90af3b21-f19b-4ce7-ae82.wav,,5,0
a09e4748-f48a-4843-ab9c.wav,,5,1
e11e79b5-183a-4b69-97fc.wav,,5,1
f1223904-b9b6-4312-afa7.wav,,5,1
f2c67314-d3fd-40be-8ef0.wav,,5,1
28153987-f349-432e-a65a.wav,,5,1
16772de2-eb80-4512-ae8d.wav,,5,1
4a71a817-e562-4f45-9cb2.wav,,5,0
f40a9cfb-cc09-482d-a7fb.wav,,5,1
d2864194-fa50-4fb9-8b9b.wav,,5,1
d4c97395-df78-403d-9c24.wav,,5,0
da46c41e-9262-48df-8f4d.wav,,5,0
c52c3abd-ffa4-4576-bd1e.wav,,5,1
f66c6534-f618-411d-88ec.wav,,5,1
02d38797-f392-4d6d-8622.wav,,5,1
c3bd76da-66de-4a61-b05d.wav,,5,0
2c05b734-ad54-4dc1-9fcf.wav,,5,0
6775cf06-b5e8-4104-bbf8.wav,,5,1
afa55cf9-0b22-445a-afb9.wav,,5,0
1e5ff54b-7c16-43cf-9eb3.wav,,5,0
31828aa6-9ec0-4f0b-b5dc.wav,,5,1
94323148-18bd-445a-9905.wav,,5,0
93f3722b-d0f4-4274-9f4c.wav,,5,1
7c5ab688-34d9-4c47-9a49.wav,,5,1
4378f39e-5417-449b-b555.wav,,5,1
2b513d5d-5294-4a12-b8f4.wav,,5,0
322660d8-f8dd-47a4-952a.wav,,5,0
db33c62f-69d6-4757-971f.wav,,5,0
0a4e8000-574c-46b8-a847.wav,,5,0
441a27e0-e156-443e-9889.wav,,5,1
f78e74b0-b8e7-48dc-98d9.wav,,5,1
5a8e6ac6-0a38-4ac7-a976.wav,,5,0
59fda0f7-6e21-4e1d-9759.wav,,5,1
50b5d807-528a-4421-9a23.wav,,5,1
bfc33d0b-e3f5-4e7e-b60b.wav,,5,0
7f28b66d-b4f8-4fff-9d08.wav,,5,1
beef8ef6-90d6-4fe6-b05a.wav,,5,1
3b599755-bc34-4f04-946c.wav,,5,1
6af24df6-3c85-47df-80f6.wav,,5,1
01707a11-1102-4a6b-893d.wav,,5,1
5bfb6166-bf3c-40f8-be4a.wav,,5,1
90e3388f-418f-4122-9403.wav,,5,1
f9d6dc64-957f-4bb1-a72d.wav,,5,1
0cd11a14-38fe-42b4-8931.wav,,5,1
3984cef0-0542-4e3b-8db3.wav,,5,1
b528437a-f9ef-461a-b29d.wav,,5,0
fe7e74c1-66ea-4ca7-9731.wav,,5,0
682c2622-f3fc-4ecc-b616.wav,,5,1
279a7928-4639-4729-9f40.wav,,5,1
34508a17-6bea-4d4e-8c1b.wav,,5,1
80da0f30-564c-4dba-b874.wav,,5,1
5feec355-3bad-4881-81cb.wav,,5,1
8ffcf0fe-73d1-4693-8508.wav,,5,0
e96cc654-1ba4-4e2b-b949.wav,,5,0
9547ae6c-a91d-418d-8a0f.wav,,5,1
a4de2562-83d7-43ae-b5c2.wav,,5,1
f74de7f6-22f1-4bbb-90f7.wav,,5,1
90b199f9-d8a9-436b-a4b4.wav,,5,1
d23af8af-331b-4491-af79.wav,,5,1
40623d7e-47d3-4e21-b049.wav,,5,1
82acf77a-cb36-4b4d-9e2f.wav,,5,0
1f1d7382-d5bb-4497-adbd.wav,,5,1
6dcca859-fc5e-4fb4-b998.wav,,5,0
3bd1690d-3b11-4a49-93b5.wav,,5,1
777a98d0-b484-488d-a1d4.wav,,5,1
a76b0d49-f886-4dfe-aabc.wav,,5,1
256b36b2-88ed-4bba-ace0.wav,,5,1
cde28b69-be8c-490b-97d8.wav,,5,0
7d23992a-5042-4ce1-ab3d.wav,,5,1
a22f5575-950a-44a3-8b40.wav,,5,0
a10cdb74-61cc-419f-9066.wav,,5,1
f11b07fd-0d0b-4c9b-a0b4.wav,,5,1
1c71a010-26e6-49f8-b12b.wav,,5,1
b96e7e8e-4a29-492b-a4e1.wav,,5,0
